group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
read_u64,fixed-wrapping_v1,1024,,,83578300.0,ns,71716795
read_u64,fixed-wrapping_v1,1024,,,84553700.0,ns,72560522
read_u64,fixed-wrapping_v1,1024,,,85581000.0,ns,73404249
read_u64,fixed-wrapping_v1,1024,,,86538100.0,ns,74247976
read_u64,fixed-wrapping_v1,1024,,,88109200.0,ns,75091703
read_u64,fixed-wrapping_v1,1024,,,89455400.0,ns,75935430
read_u64,fixed-wrapping_v1,1024,,,90270100.0,ns,76779157
read_u64,fixed-wrapping_v1,1024,,,90687500.0,ns,77622884
read_u64,fixed-wrapping_v1,1024,,,91724700.0,ns,78466611
read_u64,fixed-wrapping_v1,1024,,,92625400.0,ns,79310338
read_u64,fixed-wrapping_v1,1024,,,93352800.0,ns,80154065
read_u64,fixed-wrapping_v1,1024,,,94441700.0,ns,80997792
read_u64,fixed-wrapping_v1,1024,,,95351300.0,ns,81841519
read_u64,fixed-wrapping_v1,1024,,,96330500.0,ns,82685246
read_u64,fixed-wrapping_v1,1024,,,97594200.0,ns,83528973
read_u64,fixed-wrapping_v1,1024,,,98232600.0,ns,84372700
