group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
read_u64,fixed-wrapping_v0_unsafe,1024,,,77624000.0,ns,65800488
read_u64,fixed-wrapping_v0_unsafe,1024,,,78473100.0,ns,66644084
read_u64,fixed-wrapping_v0_unsafe,1024,,,79523000.0,ns,67487680
read_u64,fixed-wrapping_v0_unsafe,1024,,,80552800.0,ns,68331276
read_u64,fixed-wrapping_v0_unsafe,1024,,,81527200.0,ns,69174872
read_u64,fixed-wrapping_v0_unsafe,1024,,,82455700.0,ns,70018468
read_u64,fixed-wrapping_v0_unsafe,1024,,,83530900.0,ns,70862064
read_u64,fixed-wrapping_v0_unsafe,1024,,,84457600.0,ns,71705660
read_u64,fixed-wrapping_v0_unsafe,1024,,,85489000.0,ns,72549256
read_u64,fixed-wrapping_v0_unsafe,1024,,,86942000.0,ns,73392852
read_u64,fixed-wrapping_v0_unsafe,1024,,,87666500.0,ns,74236448
read_u64,fixed-wrapping_v0_unsafe,1024,,,88804500.0,ns,75080044
read_u64,fixed-wrapping_v0_unsafe,1024,,,89780900.0,ns,75923640
read_u64,fixed-wrapping_v0_unsafe,1024,,,90586200.0,ns,76767236
read_u64,fixed-wrapping_v0_unsafe,1024,,,91548700.0,ns,77610832
read_u64,fixed-wrapping_v0_unsafe,1024,,,92459400.0,ns,78454428
read_u64,fixed-wrapping_v0_unsafe,1024,,,93660200.0,ns,79298024
read_u64,fixed-wrapping_v0_unsafe,1024,,,94549800.0,ns,80141620
read_u64,fixed-wrapping_v0_unsafe,1024,,,95423900.0,ns,80985216
read_u64,fixed-wrapping_v0_unsafe,1024,,,96445800.0,ns,81828812
read_u64,fixed-wrapping_v0_unsafe,1024,,,97638600.0,ns,82672408
read_u64,fixed-wrapping_v0_unsafe,1024,,,98368100.0,ns,83516004
read_u64,fixed-wrapping_v0_unsafe,1024,,,99880800.0,ns,84359600
